dTAlk_dKW,dTCO2_dKW,dHin_dKW,dpCO2in_dKW,dfCO2in_dKW,dHCO3in_dKW,dCO3in_dKW,dCO2in_dKW,dRFin_dKW,dOmegaCAin_dKW,dOmegaARin_dKW,dxCO2in_dKW,dHout_dKW,dpCO2out_dKW,dfCO2out_dKW,dHCO3out_dKW,dCO3out_dKW,dCO2out_dKW,dRFout_dKW,dOmegaCAout_dKW,dOmegaARout_dKW,dxCO2out_dKW
0,-88637411082703.2,382136981089.541,0,0,-72846893118128.4,-15790517937317.8,0,-3698969265866.18,-385255370454.123,-252250349642.877,0,1285517464674.26,37560771664298.3,37419847286469.9,-51160163591658.4,-39032721168425.4,1555473681166.32,-4534059237000.12,-703709608341.016,-456434613263.638,38077880451622.1
0,-89628553753561.3,381614432600.545,0,0,-73491272764542.5,-16137280965023.4,0,-3694884268432.96,-393715657780.931,-257789819301.81,0,1278436234551.04,37251441844572.3,37111678042321.2,-51421151783124.8,-39750065626940.6,1542663656970.09,-4531155636536.23,-716642403518.236,-464822981555.055,37764292008453.2
0,-113708624801385,0,-19583777581836.5,-19520548150586.5,-100376259056844,-12758141062456.6,-574224682288.255,-3860080279678.51,-311271763271.829,-203808738672.647,-20166684795394.3,914825185332.034,22074921142327.6,21992098175977.2,-73581283682780.5,-41041511869273.1,914170751251.336,-4731131778309.65,-739925513231.683,-479924689777.795,22378832249230.9
0,0,5396449180675.3,271266371542566,270390543657421,28685967652295.3,-36639889993227.1,7953922339999.89,-2081375192285.12,-893936123489.279,-585314876836.022,279340560709562,5635205421216.66,224370714449162,223528897257237,37669196107434.2,-46960877978387.9,9291681871419.6,-2806826981097.45,-846644047871.203,-549143629674.6,227459683681345
125892541181291,0,0,0,0,0,0,0,-5182968293310.49,0,0,0,746423688453.641,29563390261618.3,29452471284416.7,14342050915684.8,-15566335545294.3,1224284631036.44,-5972604740978.41,-280640948465.566,-182027133437.328,29970397045624.4
125892541179427,0,0,0,0,0,0,0,-5215686922821.12,0,0,0,752995369583.698,29360390090890.5,29250232750504.4,14231494238167,-15447372190658.9,1215877950074.88,-6008598816938.63,-278496192646.356,-180636018722.104,29764602119518.6
146512906823892,0,0,0,0,0,0,0,-4707614213510.62,0,0,0,623825463206.128,29127494793205.9,29018211253582,19324275636105,-20530508883715.2,1206233246590.94,-5448854252272.63,-370138589701.638,-240076392365.279,29528500492147.7
148618789379442,0,0,0,0,0,0,0,-4698225308207.13,0,0,0,618983392243.364,28898268092197.2,28789844588841.4,19719091134723.6,-20915831600341.6,1196740467685.56,-5439831725095.51,-377085461194.99,-244582217732.013,29296117968461.2
125892541179427,0,0,0,0,0,0,0,-4820424090418.62,0,0,0,677608323215.046,31658811621105.5,31540030826098.7,15491636466575.7,-16802697078053.5,1311060611142.9,-5570657129827.15,-302930951926.042,-196484700862.901,32094666609315.8
0,-114647626366500,382136980827.456,0,0,-94223458052242.6,-20424168282807.3,0,-4784411731917.17,-498306676781.38,-326271982396.933,0,1001204532708.18,30049176512450.5,29936434912292.9,-77192775223488.4,-38699253243064.9,1244402101844.05,-5533883135529.38,-697697611837.472,-452535159192.519,30462871240585.8
0,-115929615004297,381614432848.07,0,0,-95056927732196.6,-20872687238320.5,0,-4779128510217.33,-509249594362.568,-333436982542.039,0,996559249380.787,29819299754763,29707420629782.3,-77713142335686.2,-39451355072011.9,1234882402658.46,-5529013061043.61,-711257037561.779,-461329967676.913,30229829710643.6
0,-116331956413157,0,-26551454070278.1,-26465728354207.7,-105214317574762,-10339111801866.9,-778527034096.696,-5079313530359.05,-252252545678.58,-165165232532.632,-27341752777803.1,707163075296.045,15621535342755.8,15562924855363.4,-90430718258727.7,-26548160091301.4,646921935023.181,-5848122546109.43,-478629077879.519,-310444642888.716,15836601030477.2
0,0,5396449143692.14,350868160723405,349735325431486,37103724512086.1,-47391686433381.4,10287961925081,-2692144754948.41,-1156257304910.86,-757072663506.951,361311681185874,5635205150890.09,262353685369534,261369359749119,44046088857210.1,-54910728605890.6,10864639746933.3,-3281985400768.06,-989969598945.269,-642106325794.859,265965575913302
125892541181291,0,0,0,0,0,0,0,-5182968293310.49,0,0,0,746423688453.641,29563390261618.3,29452471284416.7,14342050915684.8,-15566335545294.3,1224284631036.44,-5972604740978.41,-280640948465.566,-182027133437.328,29970397045624.4
125892541179427,0,0,0,0,0,0,0,-5215686922821.12,0,0,0,752995369583.698,29360390090890.5,29250232750504.4,14231494238167,-15447372190658.9,1215877950074.88,-6008598816938.63,-278496192646.356,-180636018722.104,29764602119518.6
146512906823892,0,0,0,0,0,0,0,-4707614213510.62,0,0,0,623825463206.128,29127494793205.9,29018211253582,19324275636105,-20530508883715.2,1206233246590.94,-5448854252272.63,-370138589701.638,-240076392365.279,29528500492147.7
148618789379442,0,0,0,0,0,0,0,-4698225308207.13,0,0,0,618983392243.364,28898268092197.2,28789844588841.4,19719091134723.6,-20915831600341.6,1196740467685.56,-5439831725095.51,-377085461194.99,-244582217732.013,29296117968461.2
125892541179427,0,0,0,0,0,0,0,-4820424090418.62,0,0,0,677608323215.046,31658811621105.5,31540030826098.7,15491636466575.7,-16802697078053.5,1311060611142.9,-5570657129827.15,-302930951926.042,-196484700862.901,32094666609315.8
0,-114647626366500,382136980827.456,0,0,-94223458052242.6,-20424168282807.3,0,-4784411731917.17,-498306676781.38,-326271982396.933,0,1001204532708.18,30049176512450.5,29936434912292.9,-77192775223488.4,-38699253243064.9,1244402101844.05,-5533883135529.38,-697697611837.472,-452535159192.519,30462871240585.8
0,-115929615004297,381614432848.07,0,0,-95056927732196.6,-20872687238320.5,0,-4779128510217.33,-509249594362.568,-333436982542.039,0,996559249380.787,29819299754763,29707420629782.3,-77713142335686.2,-39451355072011.9,1234882402658.46,-5529013061043.61,-711257037561.779,-461329967676.913,30229829710643.6
0,-116331956413157,0,-26551454070278.1,-26465728354207.7,-105214317574762,-10339111801866.9,-778527034096.696,-5079313530359.05,-252252545678.58,-165165232532.632,-27341752777803.1,707163075296.045,15621535342755.8,15562924855363.4,-90430718258727.7,-26548160091301.4,646921935023.181,-5848122546109.43,-478629077879.519,-310444642888.716,15836601030477.2
0,0,5396449143692.14,350868160723405,349735325431486,37103724512086.1,-47391686433381.4,10287961925081,-2692144754948.41,-1156257304910.86,-757072663506.951,361311681185874,5635205150890.09,262353685369534,261369359749119,44046088857210.1,-54910728605890.6,10864639746933.3,-3281985400768.06,-989969598945.269,-642106325794.859,265965575913302
125892541177564,0,0,0,0,0,0,0,-5875861729591.5,0,0,0,990004603687.543,40611970886585.2,40459598704769.7,16655550953668.1,-18337381465902,1681830512394.02,-6910312971677.94,-330599331615.418,-214430748541.774,41171086316299.4
125892541179427,0,0,0,0,0,0,0,-5909553347072.83,0,0,0,998771440961.89,40335097588322.4,40183764208571.3,16527350002523.6,-18197714585407.5,1670364583743.04,-6947490892587.37,-328081317938.07,-212797534234.809,40890401232555.5
158568829464621,0,0,0,0,0,0,0,-5094986618905.54,0,0,0,746923225506.529,39339320600956.3,39191723279837.1,26099184990881.3,-27728312270473.7,1629127281441.57,-6037205714656.32,-499905699207.688,-324244918335.702,39880915127763.5
160847996122342,0,0,0,0,0,0,0,-5084817655893.27,0,0,0,740859653100.966,39015719356124.9,38869336155685.8,26622859314691.2,-28238585558636.3,1615726246318.44,-6027941138024.05,-509105268314.187,-330211870776.049,39552858781609.6
125892541179427,0,0,0,0,0,0,0,-5287784848614.6,0,0,0,852078428558.003,44905186522551.9,44736706611815.2,18666126804612.9,-20525748762470.8,1859621959008.2,-6251349113655.03,-370052770863.263,-240020729224.515,45523407754340.3
0,-124081490894912,382136980951.218,0,0,-101976704819268,-22104786042796.4,0,-5178095726741.69,-539310209430.767,-353119513258.419,0,1121251966952.87,40501748633111.5,40349789994623.1,-78799836415544.4,-46958920449691.4,1677265967877.52,-6131618536260.76,-846608756156.297,-549120739036.217,41059346604928.7
0,-125468968928813,381614432520.463,0,0,-102878757191126,-22590211701344,0,-5172390771210.03,-551153572806.385,-360874090562.932,0,1115578137510.16,40179663433711.4,40028913227600.8,-79284317692207.7,-47848578948314.3,1663927715538.83,-6126828906555.16,-862648151174.278,-559524085784.946,40732827175991.2
0,-117071944118163,0,-29099659084910.2,-29005706071846.7,-106544858873408,-9673841154174.21,-853244090536.603,-5540852517700.93,-236021343467.519,-154537667686.262,-29965804603613,882427070816.644,27291777807018.6,27189381699309.1,-88581714760307.5,-29620441549872.9,1130212192366.96,-6524723599166.48,-534018349172.94,-346370798112.5,27667510718323.6
0,0,5396449132859.27,379739605448061,378513553969838,40156831789959.1,-51291346228346.3,11134514440513,-2913669156801.57,-1251400788170.34,-819368944775.268,391042478674692,5635204969439.61,295936144198560,294825820445067,49684187546681.9,-61939550342410,12255362795029.2,-3702096241004.02,-1116690187295.75,-724298841075.053,300010373076124
125892541177564,0,0,0,0,0,0,0,-5875861729591.5,0,0,0,990004603687.543,40611970886585.2,40459598704769.7,16655550953668.1,-18337381465902,1681830512394.02,-6910312971677.94,-330599331615.418,-214430748541.774,41171086316299.4
125892541179427,0,0,0,0,0,0,0,-5909553347072.83,0,0,0,998771440961.89,40335097588322.4,40183764208571.3,16527350002523.6,-18197714585407.5,1670364583743.04,-6947490892587.37,-328081317938.07,-212797534234.809,40890401232555.5
158568829464621,0,0,0,0,0,0,0,-5094986618905.54,0,0,0,746923225506.529,39339320600956.3,39191723279837.1,26099184990881.3,-27728312270473.7,1629127281441.57,-6037205714656.32,-499905699207.688,-324244918335.702,39880915127763.5
160847996122342,0,0,0,0,0,0,0,-5084817655893.27,0,0,0,740859653100.966,39015719356124.9,38869336155685.8,26622859314691.2,-28238585558636.3,1615726246318.44,-6027941138024.05,-509105268314.187,-330211870776.049,39552858781609.6
125892541179427,0,0,0,0,0,0,0,-5287784848614.6,0,0,0,852078428558.003,44905186522551.9,44736706611815.2,18666126804612.9,-20525748762470.8,1859621959008.2,-6251349113655.03,-370052770863.263,-240020729224.515,45523407754340.3
0,-124081490894912,382136980951.218,0,0,-101976704819268,-22104786042796.4,0,-5178095726741.69,-539310209430.767,-353119513258.419,0,1121251966952.87,40501748633111.5,40349789994623.1,-78799836415544.4,-46958920449691.4,1677265967877.52,-6131618536260.76,-846608756156.297,-549120739036.217,41059346604928.7
0,-125468968928813,381614432520.463,0,0,-102878757191126,-22590211701344,0,-5172390771210.03,-551153572806.385,-360874090562.932,0,1115578137510.16,40179663433711.4,40028913227600.8,-79284317692207.7,-47848578948314.3,1663927715538.83,-6126828906555.16,-862648151174.278,-559524085784.946,40732827175991.2
0,-117071944118163,0,-29099659084910.2,-29005706071846.7,-106544858873408,-9673841154174.21,-853244090536.603,-5540852517700.93,-236021343467.519,-154537667686.262,-29965804603613,882427070816.644,27291777807018.6,27189381699309.1,-88581714760307.5,-29620441549872.9,1130212192366.96,-6524723599166.48,-534018349172.94,-346370798112.5,27667510718323.6
0,0,5396449132859.27,379739605448061,378513553969838,40156831789959.1,-51291346228346.3,11134514440513,-2913669156801.57,-1251400788170.34,-819368944775.268,391042478674692,5635204969439.61,295936144198560,294825820445067,49684187546681.9,-61939550342410,12255362795029.2,-3702096241004.02,-1116690187295.75,-724298841075.053,300010373076124
125892541179427,0,0,0,0,0,0,0,-3553135561263.89,0,0,0,809309780321.225,36020187671797.9,35885043415851.6,28007152367103.7,-29498827095759.2,1491674729543.73,-4360591834823.56,-531825797448.063,-344948682390.413,36516086843258.5
125892541179427,0,0,0,0,0,0,0,-3581436330656.71,0,0,0,818029086028.547,35842816944584.8,35708338166424.2,27849562749653.4,-29333892169860.1,1484329419915.44,-4395072522811.46,-528852233517.458,-343019992643.341,36336274208036.3
115684443326394,0,0,0,0,0,0,0,-3761910623944.31,0,0,0,905962854244.465,36770291312230.4,36632332739781.1,24119990781236.7,-25642728940801.7,1522738161399.65,-4595980561170.28,-462305322293.658,-299856856419.659,37276517353163.5
117348969457662,0,0,0,0,0,0,0,-3754230176394.96,0,0,0,898311195185.828,36455967460358.5,36319188201080.9,24597773361046,-26107494685438.5,1509721323431.49,-4589383080721.26,-470684449095.899,-305291660006.79,36957866124335.8
125892541179427,0,0,0,0,0,0,0,-3719501122663.79,0,0,0,861767049057.692,34950594837124.8,34819463589799.7,27059582526951.6,-28506963079353.1,1447380551615.31,-4563066766784.5,-513943768796.064,-333350181054.365,35431768649642.3
0,-90724043625637.8,382678127190.149,0,0,-74716934565286.9,-16007109035190.7,0,-3821135725328.45,-390539736935.859,-255710348888.097,0,1276189130110.44,37776644145340.3,37634909834757.1,-53125397829210.3,-39163059232701.2,1564413432604.53,-4665842894924.4,-706059435500.828,-457958739746.218,38296724904389.3
0,-91740810357358.2,382157648593.679,0,0,-75381164852380.4,-16359645478419.7,0,-3816726187063.87,-399140883433.988,-261342047696.667,0,1269177862522.08,37465793475283.4,37325225446518.2,-53406056119203,-39886294663356.5,1551540426686.46,-4662547945052.26,-719098437298.958,-466415994948.384,37981594672942.3
0,-114062238419480,0,-20109688962554.1,-20044761539640.6,-101052645329562,-12419947924699.9,-589645164563.687,-3988283047744.93,-303020563198.907,-198406171281.014,-20708249823029.7,914148654449.716,22405887098083.9,22321822379560.6,-75108747652296.6,-39881367543136.4,927876775151.864,-4863298084784.3,-719009607674.064,-466358378970.821,22714354698195.4
0,0,5409576948604.49,277421450315145,276525749750847,29500406252528.1,-37634804400582.1,8134398151577.54,-2144075819794.8,-918209938960.594,-601208434482.68,285678844167079,5645895711152.27,228476735387295,227619512801833,38528272485847.5,-47989993661667.2,9461721176285.58,-2876290723862.58,-865197676027.808,-561177738620.74,231622233263247
125892541179427,0,0,0,0,0,0,0,-3553135561263.89,0,0,0,809309780321.225,36020187671797.9,35885043415851.6,28007152367103.7,-29498827095759.2,1491674729543.73,-4360591834823.56,-531825797448.063,-344948682390.413,36516086843258.5
125892541179427,0,0,0,0,0,0,0,-3581436330656.71,0,0,0,818029086028.547,35842816944584.8,35708338166424.2,27849562749653.4,-29333892169860.1,1484329419915.44,-4395072522811.46,-528852233517.458,-343019992643.341,36336274208036.3
115684443326394,0,0,0,0,0,0,0,-3761910623944.31,0,0,0,905962854244.465,36770291312230.4,36632332739781.1,24119990781236.7,-25642728940801.7,1522738161399.65,-4595980561170.28,-462305322293.658,-299856856419.659,37276517353163.5
117348969457662,0,0,0,0,0,0,0,-3754230176394.96,0,0,0,898311195185.828,36455967460358.5,36319188201080.9,24597773361046,-26107494685438.5,1509721323431.49,-4589383080721.26,-470684449095.899,-305291660006.79,36957866124335.8
125892541179427,0,0,0,0,0,0,0,-3719501122663.79,0,0,0,861767049057.692,34950594837124.8,34819463589799.7,27059582526951.6,-28506963079353.1,1447380551615.31,-4563066766784.5,-513943768796.064,-333350181054.365,35431768649642.3
0,-90724043625637.8,382678127190.149,0,0,-74716934565286.9,-16007109035190.7,0,-3821135725328.45,-390539736935.859,-255710348888.097,0,1276189130110.44,37776644145340.3,37634909834757.1,-53125397829210.3,-39163059232701.2,1564413432604.53,-4665842894924.4,-706059435500.828,-457958739746.218,38296724904389.3
0,-91740810357358.2,382157648593.679,0,0,-75381164852380.4,-16359645478419.7,0,-3816726187063.87,-399140883433.988,-261342047696.667,0,1269177862522.08,37465793475283.4,37325225446518.2,-53406056119203,-39886294663356.5,1551540426686.46,-4662547945052.26,-719098437298.958,-466415994948.384,37981594672942.3
0,-114062238419480,0,-20109688962554.1,-20044761539640.6,-101052645329562,-12419947924699.9,-589645164563.687,-3988283047744.93,-303020563198.907,-198406171281.014,-20708249823029.7,914148654449.716,22405887098083.9,22321822379560.6,-75108747652296.6,-39881367543136.4,927876775151.864,-4863298084784.3,-719009607674.064,-466358378970.821,22714354698195.4
0,0,5409576948604.49,277421450315145,276525749750847,29500406252528.1,-37634804400582.1,8134398151577.54,-2144075819794.8,-918209938960.594,-601208434482.68,285678844167079,5645895711152.27,228476735387295,227619512801833,38528272485847.5,-47989993661667.2,9461721176285.58,-2876290723862.58,-865197676027.808,-561177738620.74,231622233263247
125892541179427,0,0,0,0,0,0,0,-3424964019716.11,0,0,0,794864704897.621,35584961512278,35451450182781.4,28889102839189,-30362753900972.2,1473651062656.9,-4218328032656.87,-547401283238.072,-355051131959.475,36074868813831.2
125892541179427,0,0,0,0,0,0,0,-3452778742015.64,0,0,0,803524207011.172,35413968352944.8,35281098573416.2,28730364934357.4,-30196934794795.9,1466569862069.25,-4252400552762.76,-544411778667.038,-353112102923.778,35901521547905.3
113199516120955,0,0,0,0,0,0,0,-3681102560679.81,0,0,0,916586231853.757,36541973829860.2,36404871882840.9,23970222710126,-25483505743901.3,1513283035245.86,-4507316822946.43,-459434733463.266,-297994957584.186,37045056565781.8
114828287864764,0,0,0,0,0,0,0,-3673589718469.9,0,0,0,908828948921.174,36228967877744.9,36093040298752.7,24444610938294.1,-25944931714033.8,1500320774371,-4500897486860.05,-467753648433.63,-303390707037.984,36727741380244.6
125892541179427,0,0,0,0,0,0,0,-3630192332704.78,0,0,0,860715533308.902,34280809134377.4,34152190858187.6,27682938921912.6,-29102582180147.8,1419643261161.78,-4469550409474.49,-524682012794.98,-340315136755.802,34752761835210
